Elapsed Time (s), Rod voltage (V), Rod Current (A), Rod Power (W)

661.1220,0.0017,0.0613,0.0001

662.1220,0.0017,0.0574,0.0001

663.1220,0.0017,0.0522,0.0001

664.1220,0.0017,0.0572,0.0001

665.1220,0.0017,0.0707,0.0001

666.1220,0.0017,0.0550,0.0001

667.1220,0.0017,0.0742,0.0001

668.1220,0.0017,0.0574,0.0001

669.1220,0.0017,0.0683,0.0001

670.1220,0.0017,0.0533,0.0001

671.1220,0.0017,0.0705,0.0001

672.1220,0.0017,0.0529,0.0001

673.1220,0.0017,0.0518,0.0001

674.1220,0.0017,0.0517,0.0001

675.1220,0.0017,0.0620,0.0001

676.1230,0.0017,0.0692,0.0001

677.1220,0.0017,0.0558,0.0001

678.1220,0.0017,0.0637,0.0001

679.1220,0.0017,0.0534,0.0001

680.1220,0.0017,0.0540,0.0001

681.1230,0.0017,0.0647,0.0001

682.1220,0.0017,0.0640,0.0001

683.1220,0.0017,0.0552,0.0001

684.1220,0.0017,0.0543,0.0001

685.1220,0.0017,0.0587,0.0001

686.1230,0.0017,0.0593,0.0001

687.1220,0.0017,0.0552,0.0001

688.1220,0.0017,0.0630,0.0001

689.1220,0.0017,0.0643,0.0001

